site,tag,question_id,accepted_answer_id,answer_count,creation_date,is_answered,last_activity_date,last_edit_date,owner_id,owner_reputation,score,view_count,title,body
security,rsa,104094,nan,2,"2015/10/29, 17:01:07",True,"2018/10/08, 01:26:59","2017/03/17, 10:21:41",50051,7011,6,1017,Could RSA be used as a block cipher?,"<p>I always thought that the reason we couldn't use it was because it required too many CPU cycle. But an answer from @TomLeek indicated that this was not the case :</p>

<p><a href=""https://security.stackexchange.com/a/103446/50051"">https://security.stackexchange.com/a/103446/50051</a></p>

<blockquote>
  <p>Most texts that talk about hybrid encryption say that we need to do
  that because asymmetric encryption is slow, but that's wrong. The real
  reason why hybrid encryption is used is because known asymmetric
  encryption algorithms cannot simply process messages of arbitrary
  length, and we have no real idea about how we could alter them in
  order to do so securely. Basically, the ""chaining modes"" for block
  ciphers do not have equivalents for asymmetric encryption that would
  be obviously safe.</p>
</blockquote>

<p><strong>Why is it so complicated to use RSA as a block cipher?</strong></p>

<p>When you look at it quickly, RSA encrypt a block of text so we could call it a ""block cipher"" and then you just need to plug that into a good block cipher mode of operation and you would call it a day. BUT, it seems that RSA require some fancy padding to be secure. Would the security problem related to that padding issue?</p>

<p><a href=""https://en.wikipedia.org/wiki/RSA_%28cryptosystem%29#Padding"" rel=""nofollow noreferrer"">https://en.wikipedia.org/wiki/RSA_%28cryptosystem%29#Padding</a></p>
"
security,rsa,91146,nan,3,"2015/06/09, 04:23:32",True,"2023/01/25, 17:58:15","2015/06/09, 05:13:34",78228,77,6,3356,How much faster does a GPU or FPGA crack an RSA key compared to a CPU?,"<p>Are there any significant speed up in time on cracking an RSA key (either brute-force or factoring with general number field sieve) using a GPA or FPGA compared to a CPU? If there is a speed advantage, are there any figures on how much it is?</p>
"
security,rsa,90195,90199,1,"2015/05/27, 11:14:04",True,"2021/02/20, 23:36:42",nan,76305,429,6,9132,How ECDHE is signed by RSA in ECDHE_RSA cipher,"<p>About ciphers that use ECDHE as Key Exchange and RSA as Authentication:</p>

<p>How exactly this two algorithms work together, is ECDHE process encrypted by RSA public key?
What are the DH parameters? 
Please explain this process as a whole, I'm in trouble to connected all parts of the authentication and key exchange process. 
Is ECDHE used only for PFS (forward secrecy), or there others benefits? </p>
"
security,rsa,90121,nan,2,"2015/05/26, 13:30:38",True,"2015/05/27, 02:05:01",nan,77243,229,6,2995,"Secret, Public, and Private Keys?","<p>...and nonces.  Can someone show an example of how this actually works using small intelligible numbers?  For example:</p>

<p>secret key: ""100""
public key: ""10""
private key: ""1000""</p>

<p>I am just trying to better understand the concept of ""signing"" and how public keys are generated and what/how private keys are generated.</p>

<p>Is this possible to do without going in to some mind twisting mathematics?</p>
"
security,rsa,81151,81242,1,"2015/02/08, 09:32:36",True,"2015/02/09, 10:33:27","2015/02/08, 10:01:17",67932,243,6,737,SSH raspberry pi security,"<p>I've setup an SSH server on my Raspberry Pi. I use RSA keys to login, I disabled root login, password authentication and I use port forwarding to login from outside my network. </p>

<p>I can see the connection logs from the file /var/log/auth.log but I noticed that it is cleared on regular basis (I think some days) and can be modified by a standard user.</p>

<p>Isn't this a security problem, someone that manages to break into it could clear the log and leave no traces, can I prevent this?</p>
"
security,rsa,78838,78840,1,"2015/01/09, 19:08:59",True,"2015/01/09, 19:36:30",nan,63557,185,6,4347,"Key generation: Differences between GnuPG classic, stable, modern?","<p>I plan to create a 4096 bit RSA&amp;RSA key pair:</p>

<pre><code>gpg --gen-key --personal-digest-preferences SHA512 --cert-digest-algo SHA512
</code></pre>

<p><em>Is there any difference in generated key quality between versions 1.4 (classic), 2.0 (stable), and 2.1 (modern)?</em></p>

<p>Background: I consider creating the key on a cleanly booted <a href=""http://cdimage.debian.org/debian-cd/current-live/i386/iso-hybrid/debian-live-7.7.0-i386-standard.iso"" rel=""noreferrer"">Debian stable live system</a>, and that comes with GnuPG version 1.4.12.</p>
"
security,rsa,72625,72626,1,"2014/11/09, 17:13:24",True,"2017/03/08, 13:40:07","2014/11/09, 17:32:12",59947,165,6,2324,What is the impact of RSA key&#39;s size on CPU load?,"<p>I use ssh connection encrypted and compressed.</p>

<p>If I use small RSA keys or very big RSA keys, what is impact on CPU load for compression, for decompression and on bandwidth (encrypted file size) ?</p>
"
security,rsa,68070,68078,1,"2014/09/24, 06:27:01",True,"2015/05/18, 04:53:33","2015/05/18, 04:53:33",56069,63,6,6331,openssl ECDHE-RSA... cipher suite selected while using RSA server cert and ECDSA client cert,"<p>The scene: </p>

<ul>
<li>s_server using RSA certificate.</li>
<li>s_client using ECC-ECDSA certificate.</li>
</ul>

<p>Client authentication is required (option -Verify set on s_server)</p>

<p>Cipher-suite selected after handshake is ECDHE-RSA-AES256-GCM-SHA384.</p>

<p>So, i don't completely understand how the type of certificate (RSA-DSA) affects the cipher-suite selected (regarding the authentication part of the cipher-suite). </p>

<p>Could it be that the server's certificate set the type of authentication used?</p>

<p>Could someone explain how the server/client certificates affect the cipher-suite selection?</p>
"
security,rsa,63629,63654,2,"2014/07/21, 23:11:23",True,"2014/07/22, 11:11:50",nan,52419,180,6,637,Security sanity check,"<p>A company whose services I'm trying to integrate uses this protocol:</p>

<ol>
<li>An AES key is embedded in an Android library.</li>
<li>To authenticate itself, the library sends a SHA1 hash of the key over plain HTTP.</li>
<li>The response contains an RSA public key encrypted using the same AES key.</li>
<li>A temporary AES key is generated on the client.</li>
<li>The temporary AES key and the sensitive data are encrypted with the RSA key and sent over plain HTTP.</li>
</ol>

<p>Their excuse for not using HTTPS is that they believe they'd have to pay for a signed certificate on every mobile device they support rather than just on their server.  They also believe that HTTPS adds too much network overhead for use on mobile devices.  Oh, and their system is ""more secure than HTTPS"" because they're using longer AES keys.  Did I mention this is being used for credit card processing?</p>

<p>I'm trying to convince them that this is utterly insane.  Can anyone point me to a clear, concise explanation that's intelligible to PHBs?  (Or which I could bring to the unemployment hearing if I get fired for rocking the boat?)</p>
"
security,rsa,41028,41033,2,"2013/08/21, 19:29:04",True,"2016/09/20, 06:05:11","2017/03/17, 10:14:38",29828,71,6,2474,Designing a cryptographic file-sharing protocol,"<p>As a learning project, I am trying to implement a secure way to share files with a friend over dropbox. (I am not looking for existing software, I am doing this in order to learn how to do this right.)   </p>

<p>Of course I will not try to invent my own encryption algorithm.   </p>

<p>I have a file that I want to send to my friend securely.<br>
We both have my Project-to-be on our machines, and a shared dropbox folder. (although means of transfer should be irrelevant).   </p>

<p>Each of us has a RSA keypair, we have exchanged public keys using a secure method (in person via USB stick, or via GPGed email).   </p>

<p>I will use </p>

<blockquote>
  <p>RSACryptoServiceProvider with a keysize of 4096 bits  </p>
</blockquote>

<p>for these Keys.<br>
(I am considering maybe soon 8192 bits, since I found out that the huge pause of 8-11 seconds in my test application isn't caused by RSA keypair generation, nor encryption, but by <code>key2string</code> or <code>key2base64</code> operations!)  </p>

<p>The Keys are stored locally in a text file. The private key is encrypted with </p>

<blockquote>
  <p>AESCryptoServiceProvider in CBC mode, PKCS7 Padding, 256-Bit.  </p>
</blockquote>

<p>The IV will be completely random generated by the CSP.<br>
The symmetric key will be derived from a password using   </p>

<blockquote>
  <p>Rfc2898DeriveBytes (==PBKDF2), 1000 Iterations, salt from RNGCryptoServiceProvider. </p>
</blockquote>

<p>(Salt length == final key length)</p>

<p>The file is encrypted, again using</p>

<blockquote>
  <p>AESCryptoServiceProvider in CBC mode, PKCS7 Padding, 256-Bit.  </p>
</blockquote>

<p>Key and IV will be completely random for each file, produced by the CSP itself.  </p>

<p>The IV will be prepended to the encrypted filedata.<br>
This package will be hashed using </p>

<blockquote>
  <p>HMACSHA512 with a random key.   </p>
</blockquote>

<p>I don't know whether to use <code>RNGCSP</code> or the HMAC internal <code>randomkeygen</code>, because until now,
I wasn't able to find out how secure that internal method is. (Is this NIST-approved?)</p>

<p>The HMAC will be prepended to the IV:cryptedfile package.</p>

<p>The HMAC-Key and the AES-Key will be (separately) encrypted with my friend's public key, and in such encrypted form be prepended to the package:  </p>

<blockquote>
  <p>cryptedAESKey:cryptedHMACKey:HMAC:IV:cryptedfile</p>
</blockquote>

<p>this package will be saved as binary to the shared DropBox folder, using the same name and extension the original had.<br>
This is because I haven't worked anything out for the filename yet, not even thought about it, suggestions are very welcome. </p>

<p>On the receiving end, of course the process works in reverse:   </p>

<ol>
<li>enter passphrase to unlock private key   </li>
<li>decrypt HMAC and AES Key</li>
<li>authenticate file</li>
<li>decrypt using key and iv</li>
<li>save as original filename </li>
</ol>

<hr>

<p>So, am I doing it right?<br>
In other words, do you see any problems, any faux-pas, no-gos, misunderstandings on my side, whatever? I am looking for your experienced verdict on my project, what could be done better, different, not at all, additionally? I think I covered all the things in <a href=""https://security.stackexchange.com/questions/2202/lessons-learned-and-misconceptions-regarding-encryption-and-cryptology"">lessons learned</a> and everything my research has brought to surface.</p>

<p>Right now, I am not interested in hiding the existence of communication. Furthermore, the keyhandling inside my application is also not of interest right now, I will get into that as a next step (securing memory against dumping etc.) after I've got the crypto part right.</p>
"
security,rsa,39072,nan,2,"2013/07/17, 05:54:09",True,"2013/07/17, 18:36:20",nan,28381,61,6,1081,Security of PGP for Long-Term Storage,"<p>How secure are PGP/GPG encrypted mails? </p>

<p>I realize that it's probably fine for regular e-mail scenarios, but what about the security over longer time periods (>30 years)? Is the 4096 bit limit for RSA keys of GPG going to be an issue (given that there is no way to use symmetric-only encryption)? Also, if I'm not misunderstanding anything, GPG does not authenticate the ciphertext (it only RSA-signs the plain text)?</p>

<p>The usage scenario here is that I want to store passwords in my mail account (as PGP-encrypted mails to myself), in order to have them accessible everywhere. I already use Firefox Sync for most accounts (which uses a <a href=""http://gregoryszorc.com/blog/category/internet/"">rather advanced scheme</a>), but that only stores username/password combinations for one URL. Sometimes I need to save some additional details with that too, and hence can't use FF Sync, despite it being awesome otherwise.</p>

<p>As far as I can see, there's also no other alternative to PGP and S/MIME for mail encryption, is this correct? (S/MIME isn't an option, seeing how <a href=""https://getsatisfaction.com/mozilla_messaging/topics/thunderbird_how_to_select_ciper_and_hash_for_s_mime"">poorly supported</a> it is by Thunderbird currently)</p>
"
